渠道,库存编码,产品名称,品牌,分类,原始价格,原始币种,美元价格,人民币价格,重量(克),规格,是否有货,库存数量,成分,切工,劲道,口味,商品链接,原始ID,产品大类
ribenyan,,BORKUM RIFF Original (原 Ultra Light) 50g装,BORKUM RIFF/,烟斗丝,1590.0,JPY,10.9655,74.412,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=94&goods_type=4&ftype=5,682,烟斗丝
ribenyan,,Capito Mellow Light 40g装,CAPITO /,烟斗丝,1350.0,JPY,9.3103,63.18,0,40g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=78&goods_type=4&ftype=5,592,烟斗丝
ribenyan,,黑船长/Captain Black Gold 42.5g装,Captain Black/黑船长,烟斗丝,1400.0,JPY,9.6552,65.52,0,42.5g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=80&goods_type=4&ftype=5,594,烟斗丝
ribenyan,,黑船长/Captain Black Pipe Royal 42.5g装,Captain Black/黑船长,烟斗丝,1400.0,JPY,9.6552,65.52,0,42.5g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=80&goods_type=4&ftype=5,597,烟斗丝
ribenyan,,黑船长/Captain Black Original 42.5g装,Captain Black/黑船长,烟斗丝,1400.0,JPY,9.6552,65.52,0,42.5g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=80&goods_type=4&ftype=5,593,烟斗丝
ribenyan,,黑船长/Captain Black Pipe Cherry 42.5g装,Captain Black/黑船长,烟斗丝,1400.0,JPY,9.6552,65.52,0,42.5g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=80&goods_type=4&ftype=5,596,烟斗丝
ribenyan,,黑船长/Captain Black Pipe Watermelon 42.5g装,Captain Black/黑船长,烟斗丝,1400.0,JPY,9.6552,65.52,0,42.5g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=80&goods_type=4&ftype=5,715,烟斗丝
ribenyan,,黑船长/Captain Black Pipe Green Apple 42.5g装,Captain Black/黑船长,烟斗丝,1400.0,JPY,9.6552,65.52,0,42.5g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=80&goods_type=4&ftype=5,595,烟斗丝
ribenyan,,DTM Treasures of Ireland Sligo Bay 50g装,DTM/,烟斗丝,3000.0,JPY,20.6897,140.4,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=91&goods_type=4&ftype=5,1023,烟斗丝
ribenyan,,金色混合/Golden Blend's Amaretto 50g装,Golden Blend's/金色混合,烟斗丝,1650.0,JPY,11.3793,77.22,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=81&goods_type=4&ftype=5,599,烟斗丝
ribenyan,,金色混合/Golden Blend's Vanilla 50g装,Golden Blend's/金色混合,烟斗丝,1650.0,JPY,11.3793,77.22,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=81&goods_type=4&ftype=5,603,烟斗丝
ribenyan,,Half and Half 50g装,HALF AND HALF/,烟斗丝,1620.0,JPY,11.1724,75.816,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=87&goods_type=4&ftype=5,626,烟斗丝
ribenyan,,马坝/Mac Baren Mixture 50g装,Mac Baren/马坝,烟斗丝,1600.0,JPY,11.0345,74.88,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=70&goods_type=4&ftype=5,566,烟斗丝
ribenyan,,桃山/Momoyama 100g装,Momoyama/桃山,烟斗丝,3400.0,JPY,23.4483,159.12,0,100g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=100&goods_type=4&ftype=5,718,烟斗丝
ribenyan,,桃山/Momoyama 40g装,Momoyama/桃山,烟斗丝,1350.0,JPY,9.3103,63.18,0,40g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=100&goods_type=4&ftype=5,717,烟斗丝
ribenyan,,Perfect Blend 100g装,Perfect Blend/完美混合,烟斗丝,4900.0,JPY,33.7931,229.32,0,100g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=88&goods_type=4&ftype=5,973,烟斗丝
ribenyan,,Pesse Canoe Oriental Flake 50g装,Pesse Canoe/,烟斗丝,3000.0,JPY,20.6897,140.4,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=132&goods_type=4&ftype=5,1024,烟斗丝
ribenyan,,Pesse Canoe Latakia Flake - 40 [50g装],Pesse Canoe/,烟斗丝,3000.0,JPY,20.6897,140.4,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=132&goods_type=4&ftype=5,1025,烟斗丝
ribenyan,,Pesse Canoe South 50g装,Pesse Canoe/,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=132&goods_type=4&ftype=5,1026,烟斗丝
ribenyan,,Pesse Canoe East 50g装,Pesse Canoe/,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=132&goods_type=4&ftype=5,1027,烟斗丝
ribenyan,,Pesse Canoe West 50g装,Pesse Canoe/,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=132&goods_type=4&ftype=5,1028,烟斗丝
ribenyan,,Pesse Canoe North 50g装,Pesse Canoe/,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=132&goods_type=4&ftype=5,1029,烟斗丝
ribenyan,,Pesse Canoe Latakia Flake - 20 [50g装],Pesse Canoe/,烟斗丝,3000.0,JPY,20.6897,140.4,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=132&goods_type=4&ftype=5,1030,烟斗丝
ribenyan,,Peterson Flake 50g装,Peterson/彼得森,烟斗丝,2600.0,JPY,17.931,121.68,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,664,烟斗丝
ribenyan,,Peterson Early Morning 50g装,Peterson/彼得森,烟斗丝,2600.0,JPY,17.931,121.68,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,657,烟斗丝
ribenyan,,Peterson My Mixture 965 50g装,Peterson/彼得森,烟斗丝,2600.0,JPY,17.931,121.68,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,665,烟斗丝
ribenyan,,Peterson Old Dublin 50g装,Peterson/彼得森,烟斗丝,2300.0,JPY,15.8621,107.64,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,994,烟斗丝
ribenyan,,Peterson Aran 40g装,Peterson/彼得森,烟斗丝,1520.0,JPY,10.4828,71.136,0,40g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,659,烟斗丝
ribenyan,,Peterson Sherlock Holmes 50g装,Peterson/彼得森,烟斗丝,2300.0,JPY,15.8621,107.64,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,995,烟斗丝
ribenyan,,Peterson Irish Dew 40g装,Peterson/彼得森,烟斗丝,1520.0,JPY,10.4828,71.136,0,40g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,658,烟斗丝
ribenyan,,Peterson Wild Atlantic 40g装,Peterson/彼得森,烟斗丝,1520.0,JPY,10.4828,71.136,0,40g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,667,烟斗丝
ribenyan,,Peterson Connoisseur's Choice Black,Peterson/彼得森,烟斗丝,1520.0,JPY,10.4828,71.136,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=90&goods_type=4&ftype=5,671,烟斗丝
ribenyan,,Promenade 40g装,PROMENADE/,烟斗丝,1350.0,JPY,9.3103,63.18,0,40g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=99&goods_type=4&ftype=5,716,烟斗丝
ribenyan,,ROCK'N CHAIR 40g装,ROCK'N CHAIR/,烟斗丝,1350.0,JPY,9.3103,63.18,0,40g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=101&goods_type=4&ftype=5,722,烟斗丝
ribenyan,,Samuel Gawith Kendal Cream Deluxe flake 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1000,烟斗丝
ribenyan,,Samuel Gawith Golden Glow 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1001,烟斗丝
ribenyan,,Samuel Gawith Perfection 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1005,烟斗丝
ribenyan,,Samuel Gawith Fire Dance Flake 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1007,烟斗丝
ribenyan,,Samuel Gawith Grousemoor 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,999,烟斗丝
ribenyan,,Samuel Gawith Commonwealth 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1008,烟斗丝
ribenyan,,Samuel Gawith Skiff Mixture 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1002,烟斗丝
ribenyan,,Samuel Gawith Squadron Leader 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1003,烟斗丝
ribenyan,,Samuel Gawith Balkan Flake 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1004,烟斗丝
ribenyan,,Samuel Gawith Bothy Flake 50g装,Samuel Gawith/塞缪尔加维,烟斗丝,3200.0,JPY,22.069,149.76,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=131&goods_type=4&ftype=5,1006,烟斗丝
ribenyan,,SILK ROAD 40g装,SILK ROAD/丝绸之路,烟斗丝,1350.0,JPY,9.3103,63.18,0,40g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=83&goods_type=4&ftype=5,609,烟斗丝
ribenyan,,SOL Gold 30g装,SOL/,烟斗丝,960.0,JPY,6.6207,44.928,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=76&goods_type=4&ftype=5,585,烟斗丝
ribenyan,,SOL Gold 80g装,SOL/,烟斗丝,2480.0,JPY,17.1034,116.064,0,80g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=76&goods_type=4&ftype=5,586,烟斗丝
ribenyan,,SOL Mint 30g装,SOL/,烟斗丝,960.0,JPY,6.6207,44.928,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=76&goods_type=4&ftype=5,587,烟斗丝
ribenyan,,Sweet Dublin 50g装,Sweet Dublin/甜都柏林,烟斗丝,1620.0,JPY,11.1724,75.816,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=84&goods_type=4&ftype=5,610,烟斗丝
ribenyan,,Take Your Time 50g装,Take Your Time/,烟斗丝,2950.0,JPY,20.3448,138.06,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=85&goods_type=4&ftype=5,622,烟斗丝
ribenyan,,Larsen The Master's Blend 50g装,W.Ø.LARSEN/,烟斗丝,1690.0,JPY,11.6552,79.092,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=102&goods_type=4&ftype=5,719,烟斗丝
ribenyan,,Larsen Signature 100g装,W.Ø.LARSEN/,烟斗丝,4700.0,JPY,32.4138,219.96,0,100g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=102&goods_type=4&ftype=5,996,烟斗丝
ribenyan,,Larsen Fine and Elegant 50g装,W.Ø.LARSEN/,烟斗丝,1690.0,JPY,11.6552,79.092,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=102&goods_type=4&ftype=5,720,烟斗丝
ribenyan,,Larsen Mellow and Tasty 50g装,W.Ø.LARSEN/,烟斗丝,1690.0,JPY,11.6552,79.092,0,50g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=102&goods_type=4&ftype=5,721,烟斗丝
ribenyan,,飞鸟 100g罐装,飞鸟/,烟斗丝,3600.0,JPY,24.8276,168.48,0,100g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=57&goods_type=4&ftype=5,450,烟斗丝
ribenyan,,阿姆斯特丹/Amsterdamer Original Virginia 30g装,Amsterdamer/阿姆斯特丹,烟丝,550.0,JPY,3.7931,25.74,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=8&ftype=6,724,烟丝
ribenyan,,阿姆斯特丹/Amsterdamer Dark Virginia 30g装,Amsterdamer/阿姆斯特丹,烟丝,550.0,JPY,3.7931,25.74,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=8&ftype=6,725,烟丝
ribenyan,,阿姆斯特丹/Amsterdamer Bright Virginia 30g装,Amsterdamer/阿姆斯特丹,烟丝,550.0,JPY,3.7931,25.74,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=8&ftype=6,726,烟丝
ribenyan,,Bragilian Spirit Classic 20g装,Bragilian Spirit/,烟丝,480.0,JPY,3.3103,22.464,0,20g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=105&goods_type=8&ftype=6,733,烟丝
ribenyan,,Bragilian Spirit American Blend 20g装,Bragilian Spirit/,烟丝,480.0,JPY,3.3103,22.464,0,20g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=105&goods_type=8&ftype=6,732,烟丝
ribenyan,,Bragilian Spirit Dark Fired 20g装,Bragilian Spirit/,烟丝,480.0,JPY,3.3103,22.464,0,20g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=105&goods_type=8&ftype=6,734,烟丝
ribenyan,,Bragilian Spirit Virginia Blend 20g装,Bragilian Spirit/,烟丝,480.0,JPY,3.3103,22.464,0,20g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=105&goods_type=8&ftype=6,735,烟丝
ribenyan,,IROHA 30g装,IROHA/,烟丝,750.0,JPY,5.1724,35.1,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=103&goods_type=8&ftype=6,727,烟丝
ribenyan,,RYTUA Jatim 25g装,RYTUA/,烟丝,650.0,JPY,4.4828,30.42,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=104&goods_type=8&ftype=6,737,烟丝
ribenyan,,RYTUA Zambesi 25g装,RYTUA/,烟丝,650.0,JPY,4.4828,30.42,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=104&goods_type=8&ftype=6,736,烟丝
ribenyan,,大江戸刻 OH·EDO KIZAMI 30g装,大江户刻/,烟丝,1650.0,JPY,11.3793,77.22,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=128&goods_type=8&ftype=6,972,烟丝
ribenyan,,宝船 Gold 20g装,宝船/,烟丝,590.0,JPY,4.069,27.612,0,20g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=107&goods_type=8&ftype=6,730,烟丝
ribenyan,,宝船 20g装,宝船/,烟丝,590.0,JPY,4.069,27.612,0,20g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=107&goods_type=8&ftype=6,729,烟丝
ribenyan,,小粹 10g装,小粹/,烟丝,600.0,JPY,4.1379,28.08,0,10g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=106&goods_type=8&ftype=6,728,烟丝
ribenyan,,松风 30g装,松风/,烟丝,830.0,JPY,5.7241,38.844,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=108&goods_type=8&ftype=6,731,烟丝
nov,1CDCROB-1O,Crooner (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),4.35,USD,4.35,29.5365,28.3,1 oz.,True,15,,,,,https://novapipesandtobacco.com/cornell-diehl/crooner-bulk/,594,烟斗丝
nov,1CDCROB-2O,Crooner (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),8.45,USD,8.45,57.3755,56.7,2 oz.,True,15,,,,,https://novapipesandtobacco.com/cornell-diehl/crooner-bulk/,594,烟斗丝
nov,1CDCROB-4O,Crooner (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),15.95,USD,15.95,108.3005,113.4,4 oz.,True,15,,,,,https://novapipesandtobacco.com/cornell-diehl/crooner-bulk/,594,烟斗丝
nov,1CDCROB-8O,Crooner (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),29.95,USD,29.95,203.3605,226.8,8 oz,True,15,,,,,https://novapipesandtobacco.com/cornell-diehl/crooner-bulk/,594,烟斗丝
nov,1CDCROB-16,Crooner (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),55.25,USD,55.25,375.1475,453.6,16 oz.,True,15,,,,,https://novapipesandtobacco.com/cornell-diehl/crooner-bulk/,594,烟斗丝
nov,1CDNIB-1O,Nutty Irishman (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),4.35,USD,4.35,29.5365,28.3,1 oz.,False,2,,,,,https://novapipesandtobacco.com/pipe-tobacco/nutty-irishman-bulk/,789,烟斗丝
nov,1CDNIB-2O,Nutty Irishman (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),8.45,USD,8.45,57.3755,56.7,2 oz.,False,2,,,,,https://novapipesandtobacco.com/pipe-tobacco/nutty-irishman-bulk/,789,烟斗丝
nov,1CDNIB-4O,Nutty Irishman (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),15.95,USD,15.95,108.3005,113.4,4 oz.,False,2,,,,,https://novapipesandtobacco.com/pipe-tobacco/nutty-irishman-bulk/,789,烟斗丝
nov,1CDNIB-8O,Nutty Irishman (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),29.95,USD,29.95,203.3605,226.8,8 oz.,False,2,,,,,https://novapipesandtobacco.com/pipe-tobacco/nutty-irishman-bulk/,789,烟斗丝
nov,1CDNIB-16,Nutty Irishman (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),55.25,USD,55.25,375.1475,453.6,16 oz.,True,2,,,,,https://novapipesandtobacco.com/pipe-tobacco/nutty-irishman-bulk/,789,烟斗丝
nov,1CDPEGB-1O,Pegasus (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),4.35,USD,4.35,29.5365,28.3,1 oz.,True,5,,,,,https://novapipesandtobacco.com/pipe-tobacco/pegasus-bulk/,923,烟斗丝
nov,1CDPEGB-2O,Pegasus (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),8.45,USD,8.45,57.3755,56.7,2 oz.,False,5,,,,,https://novapipesandtobacco.com/pipe-tobacco/pegasus-bulk/,923,烟斗丝
nov,1CDPEGB-4O,Pegasus (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),15.95,USD,15.95,108.3005,113.4,4 oz.,True,5,,,,,https://novapipesandtobacco.com/pipe-tobacco/pegasus-bulk/,923,烟斗丝
nov,1CDPEGB-8O,Pegasus (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),29.95,USD,29.95,203.3605,226.8,8 oz.,True,5,,,,,https://novapipesandtobacco.com/pipe-tobacco/pegasus-bulk/,923,烟斗丝
nov,1CDPEGB-16,Pegasus (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),55.25,USD,55.25,375.1475,453.6,16 oz.,False,5,,,,,https://novapipesandtobacco.com/pipe-tobacco/pegasus-bulk/,923,烟斗丝
nov,1ABSB-1O,Balkan Supreme (Bulk),Arango,Pipe Tobacco > Bulk Pipe Tobacco > Arango,4.25,USD,4.25,28.8575,28.3,1 oz.,True,9,,,,,https://novapipesandtobacco.com/arango/balkan-supreme-bulk/,590,烟斗丝
nov,1ABSB-2O,Balkan Supreme (Bulk),Arango,Pipe Tobacco > Bulk Pipe Tobacco > Arango,7.95,USD,7.95,53.9805,56.7,2 oz.,True,9,,,,,https://novapipesandtobacco.com/arango/balkan-supreme-bulk/,590,烟斗丝
nov,1ABSB-4O,Balkan Supreme (Bulk),Arango,Pipe Tobacco > Bulk Pipe Tobacco > Arango,15.09,USD,15.09,102.4611,113.4,4 oz.,True,9,,,,,https://novapipesandtobacco.com/arango/balkan-supreme-bulk/,590,烟斗丝
nov,1ABSB-8O,Balkan Supreme (Bulk),Arango,Pipe Tobacco > Bulk Pipe Tobacco > Arango,28.14,USD,28.14,191.0706,226.8,8 oz.,True,9,,,,,https://novapipesandtobacco.com/arango/balkan-supreme-bulk/,590,烟斗丝
nov,1ABSB-16,Balkan Supreme (Bulk),Arango,Pipe Tobacco > Bulk Pipe Tobacco > Arango,53.45,USD,53.45,362.9255,453.6,16 oz.,True,9,,,,,https://novapipesandtobacco.com/arango/balkan-supreme-bulk/,590,烟斗丝
nov,1PS402B-1O,PS402 Luxury Twist Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,5.95,USD,5.95,40.4005,28.3,1 oz.,True,27,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps402-luxury-twist-flake-bulk/,591,烟斗丝
nov,1PS402B-2O,PS402 Luxury Twist Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,11.2,USD,11.2,76.048,56.7,2 oz.,True,27,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps402-luxury-twist-flake-bulk/,591,烟斗丝
nov,1PS402B-4O,PS402 Luxury Twist Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,21.15,USD,21.15,143.6085,113.4,4 oz.,True,27,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps402-luxury-twist-flake-bulk/,591,烟斗丝
nov,1PS402B-8O,PS402 Luxury Twist Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,39.46,USD,39.46,267.9334,226.8,8 oz.,True,27,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps402-luxury-twist-flake-bulk/,591,烟斗丝
nov,1PS402B-16,PS402 Luxury Twist Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,75.54,USD,75.54,512.9166,453.6,16 oz.,True,27,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps402-luxury-twist-flake-bulk/,591,烟斗丝
nov,1PS402B-24,PS402 Luxury Twist Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,108.66,USD,108.66,737.8014,680.4,24 oz.,True,27,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps402-luxury-twist-flake-bulk/,591,烟斗丝
nov,1PS400B-1O,PS400 Luxury Navy Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,4.83,USD,4.83,32.7957,28.3,1 oz.,True,28,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps400-luxury-navy-flake-bulk/,592,烟斗丝
nov,1PS400B-2O,PS400 Luxury Navy Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,9.08,USD,9.08,61.6532,56.7,2 oz.,True,28,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps400-luxury-navy-flake-bulk/,592,烟斗丝
nov,1PS400B-4O,PS400 Luxury Navy Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,17.15,USD,17.15,116.4485,113.4,4 oz.,True,28,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps400-luxury-navy-flake-bulk/,592,烟斗丝
nov,1PS400B-8O,PS400 Luxury Navy Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,31.99,USD,31.99,217.2121,226.8,8 oz.,True,28,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps400-luxury-navy-flake-bulk/,592,烟斗丝
nov,1PS400B-16,PS400 Luxury Navy Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,61.23,USD,61.23,415.7517,453.6,16 oz.,True,28,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps400-luxury-navy-flake-bulk/,592,烟斗丝
nov,1PS400B-24,PS400 Luxury Navy Flake (Bulk),Peter Stokkebye,Pipe Tobacco > Bulk Pipe Tobacco > Peter Stokkebye,88.08,USD,88.08,598.0632,680.4,24 oz.,True,28,,,,,https://novapipesandtobacco.com/peter-stokkebye/ps400-luxury-navy-flake-bulk/,592,烟斗丝
nov,1CDOJKB-1O,Old Joe Krantz (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),4.35,USD,4.35,29.5365,28.3,1 oz.,True,5,,,,,https://novapipesandtobacco.com/cornell-diehl/old-joe-krantz-bulk/,586,烟斗丝
nov,1CDOJKB-2O,Old Joe Krantz (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),8.45,USD,8.45,57.3755,56.7,2 oz.,True,5,,,,,https://novapipesandtobacco.com/cornell-diehl/old-joe-krantz-bulk/,586,烟斗丝
nov,1CDOJKB-4O,Old Joe Krantz (Bulk),Cornell & Diehl,Pipe Tobacco > Bulk Pipe Tobacco > Cornell & Diehl (Bulk),15.95,USD,15.95,108.3005,113.4,4 oz.,False,5,,,,,https://novapipesandtobacco.com/cornell-diehl/old-joe-krantz-bulk/,586,烟斗丝
